"","id","date_match","season","away_team_api_id","home_team_api_id","away_team_goal","home_team_goal","H_overall_rating","A_overall_rating","H_potential","A_potential","H_buildUpPlaySpeed","H_buildUpPlaySpeedClass","H_buildUpPlayDribblingClass","H_buildUpPlayPassing","H_buildUpPlayPassingClass","H_buildUpPlayPositioningClass","H_chanceCreationPassing","H_chanceCreationPassingClass","H_chanceCreationCrossing","H_chanceCreationCrossingClass","H_chanceCreationShooting","H_chanceCreationShootingClass","H_chanceCreationPositioningClass","H_defencePressure","H_defencePressureClass","H_defenceAggression","H_defenceAggressionClass","H_defenceTeamWidth","H_defenceTeamWidthClass","A_buildUpPlaySpeed","A_buildUpPlaySpeedClass","A_buildUpPlayDribblingClass","A_buildUpPlayPassing","A_buildUpPlayPassingClass","A_buildUpPlayPositioningClass","A_chanceCreationPassing","A_chanceCreationPassingClass","A_chanceCreationCrossing","A_chanceCreationCrossingClass","A_chanceCreationShooting","A_chanceCreationShootingClass","A_chanceCreationPositioningClass","A_defencePressure","A_defencePressureClass","A_defenceAggression","A_defenceAggressionClass","A_defenceTeamWidth","A_defenceTeamWidthClass","result"
"1251",3049,"2012-02-26","2011/2012",8586,9825,2,5,868,889,917,919,25,"Slow","Little",32,"Short","Organised",41,"Normal",34,"Normal",30,"Little","Free Form",57,"Medium",57,"Press",52,"Normal",44,"Balanced","Little",47,"Mixed","Organised",52,"Normal",63,"Normal",61,"Normal","Organised",43,"Medium",44,"Press",51,"Normal","win"
"1252",3054,"2012-02-26","2011/2012",10260,9850,2,1,767,872,805,921,63,"Balanced","Little",61,"Mixed","Organised",42,"Normal",76,"Lots",62,"Normal","Organised",40,"Medium",50,"Press",42,"Normal",46,"Balanced","Little",54,"Mixed","Organised",46,"Normal",60,"Normal",55,"Normal","Organised",40,"Medium",50,"Press",56,"Normal","lose"
"1253",3056,"2012-02-26","2011/2012",10003,10194,0,2,811,799,858,867,75,"Fast","Little",75,"Long","Organised",40,"Normal",72,"Lots",55,"Normal","Organised",50,"Medium",58,"Press",45,"Normal",26,"Slow","Little",24,"Short","Organised",62,"Normal",39,"Normal",57,"Normal","Free Form",48,"Medium",58,"Press",60,"Normal","win"
"1254",22830,"2012-02-26","2011/2012",8661,8560,0,1,787,796,842,827,24,"Slow","Little",36,"Mixed","Organised",60,"Normal",52,"Normal",59,"Normal","Organised",48,"Medium",53,"Press",70,"Wide",58,"Balanced","Little",57,"Mixed","Organised",53,"Normal",57,"Normal",53,"Normal","Organised",59,"Medium",41,"Press",56,"Normal","win"
"1255",22832,"2012-02-26","2011/2012",8634,9906,2,1,840,958,908,980,47,"Balanced","Little",51,"Mixed","Organised",67,"Risky",63,"Normal",54,"Normal","Organised",52,"Medium",37,"Press",55,"Normal",24,"Slow","Little",25,"Short","Free Form",37,"Normal",24,"Little",54,"Normal","Free Form",66,"Medium",63,"Press",66,"Normal","lose"
"1256",22833,"2012-02-26","2011/2012",8315,10205,2,2,838,826,872,871,20,"Slow","Little",26,"Short","Organised",43,"Normal",57,"Normal",58,"Normal","Organised",51,"Medium",51,"Press",56,"Normal",42,"Balanced","Little",59,"Mixed","Organised",36,"Normal",78,"Lots",59,"Normal","Organised",37,"Medium",60,"Press",68,"Wide","draw"
"1257",22834,"2012-02-26","2011/2012",8633,8370,1,0,782,939,831,963,41,"Balanced","Little",44,"Mixed","Organised",44,"Normal",44,"Normal",47,"Normal","Organised",63,"Medium",51,"Press",59,"Normal",45,"Balanced","Little",35,"Mixed","Free Form",71,"Risky",54,"Normal",73,"Lots","Free Form",49,"Medium",60,"Press",68,"Wide","lose"
"1258",22835,"2012-02-26","2011/2012",8302,10267,2,1,843,845,897,866,20,"Slow","Little",35,"Mixed","Organised",38,"Normal",56,"Normal",55,"Normal","Organised",51,"Medium",38,"Press",59,"Normal",61,"Balanced","Little",65,"Mixed","Organised",53,"Normal",57,"Normal",38,"Normal","Organised",38,"Medium",49,"Press",55,"Normal","lose"
"1259",22837,"2012-02-26","2011/2012",7878,8371,1,2,793,NA,809,819,34,"Balanced","Little",52,"Mixed","Organised",55,"Normal",59,"Normal",54,"Normal","Organised",47,"Medium",52,"Press",69,"Wide",48,"Balanced","Little",37,"Mixed","Organised",72,"Risky",76,"Lots",52,"Normal","Organised",49,"Medium",45,"Press",68,"Wide","win"
"1260",3059,"2012-03-03","2011/2012",10252,8655,1,1,793,818,855,863,57,"Balanced","Little",57,"Mixed","Organised",55,"Normal",45,"Normal",40,"Normal","Organised",42,"Medium",50,"Press",38,"Normal",67,"Fast","Little",58,"Mixed","Organised",44,"Normal",60,"Normal",56,"Normal","Organised",43,"Medium",50,"Press",52,"Normal","draw"
"1261",3061,"2012-03-03","2011/2012",9825,8650,2,1,855,884,904,926,60,"Balanced","Little",60,"Mixed","Organised",48,"Normal",73,"Lots",53,"Normal","Organised",50,"Medium",48,"Press",62,"Normal",25,"Slow","Little",32,"Short","Organised",41,"Normal",34,"Normal",30,"Little","Free Form",57,"Medium",57,"Press",52,"Normal","lose"
"1262",3062,"2012-03-03","2011/2012",8559,8456,0,2,880,756,925,840,45,"Balanced","Little",55,"Mixed","Organised",40,"Normal",38,"Normal",48,"Normal","Free Form",50,"Medium",60,"Press",54,"Normal",57,"Balanced","Little",56,"Mixed","Organised",45,"Normal",54,"Normal",54,"Normal","Organised",48,"Medium",48,"Press",58,"Normal","win"
"1263",3064,"2012-03-03","2011/2012",8668,10172,1,1,802,843,836,858,57,"Balanced","Little",58,"Mixed","Organised",60,"Normal",48,"Normal",48,"Normal","Organised",42,"Medium",51,"Press",44,"Normal",56,"Balanced","Little",56,"Mixed","Organised",48,"Normal",57,"Normal",56,"Normal","Organised",50,"Medium",50,"Press",60,"Normal","draw"
"1264",3065,"2012-03-03","2011/2012",9850,10194,0,1,813,766,867,823,75,"Fast","Little",75,"Long","Organised",40,"Normal",72,"Lots",55,"Normal","Organised",50,"Medium",58,"Press",45,"Normal",63,"Balanced","Little",61,"Mixed","Organised",42,"Normal",76,"Lots",62,"Normal","Organised",40,"Medium",50,"Press",42,"Normal","win"
"1265",3067,"2012-03-03","2011/2012",8455,8659,0,1,793,909,826,933,48,"Balanced","Little",48,"Mixed","Organised",45,"Normal",60,"Normal",54,"Normal","Organised",38,"Medium",38,"Press",52,"Normal",60,"Balanced","Little",45,"Mixed","Organised",55,"Normal",45,"Normal",45,"Normal","Organised",60,"Medium",62,"Press",46,"Normal","win"
"1266",3068,"2012-03-03","2011/2012",10003,8528,2,0,787,798,840,877,38,"Balanced","Little",38,"Mixed","Organised",54,"Normal",42,"Normal",42,"Normal","Organised",40,"Medium",42,"Press",44,"Normal",26,"Slow","Little",24,"Short","Organised",62,"Normal",39,"Normal",57,"Normal","Free Form",48,"Medium",58,"Press",60,"Normal","lose"
"1267",22839,"2012-03-03","2011/2012",8696,8370,2,4,783,782,832,815,41,"Balanced","Little",44,"Mixed","Organised",44,"Normal",44,"Normal",47,"Normal","Organised",63,"Medium",51,"Press",59,"Normal",43,"Balanced","Little",44,"Mixed","Organised",61,"Normal",71,"Lots",50,"Normal","Organised",50,"Medium",50,"Press",68,"Wide","win"
"1268",22841,"2012-03-03","2011/2012",9864,8305,3,1,811,833,837,874,25,"Slow","Little",40,"Mixed","Organised",58,"Normal",42,"Normal",52,"Normal","Organised",49,"Medium",45,"Press",47,"Normal",41,"Balanced","Little",36,"Mixed","Organised",72,"Risky",69,"Lots",50,"Normal","Organised",64,"Medium",58,"Press",42,"Normal","lose"
"1269",22842,"2012-03-03","2011/2012",8371,8661,1,1,804,780,845,811,58,"Balanced","Little",57,"Mixed","Organised",53,"Normal",57,"Normal",53,"Normal","Organised",59,"Medium",41,"Press",56,"Normal",34,"Balanced","Little",52,"Mixed","Organised",55,"Normal",59,"Normal",54,"Normal","Organised",47,"Medium",52,"Press",69,"Wide","draw"
"1270",22844,"2012-03-03","2011/2012",9869,8634,1,3,908,NA,957,NA,24,"Slow","Little",25,"Short","Free Form",37,"Normal",24,"Little",54,"Normal","Free Form",66,"Medium",63,"Press",66,"Normal",51,"Balanced","Little",43,"Mixed","Organised",68,"Risky",61,"Normal",44,"Normal","Organised",36,"Medium",60,"Press",39,"Normal","win"
"1271",22847,"2012-03-03","2011/2012",9906,8302,1,1,836,825,870,905,61,"Balanced","Little",65,"Mixed","Organised",53,"Normal",57,"Normal",38,"Normal","Organised",38,"Medium",49,"Press",55,"Normal",47,"Balanced","Little",51,"Mixed","Organised",67,"Risky",63,"Normal",54,"Normal","Organised",52,"Medium",37,"Press",55,"Normal","draw"
"1272",3060,"2012-03-04","2011/2012",8602,9879,0,5,836,779,860,848,48,"Balanced","Little",45,"Mixed","Organised",38,"Normal",62,"Normal",54,"Normal","Organised",38,"Medium",38,"Press",62,"Normal",67,"Fast","Little",68,"Long","Organised",42,"Normal",68,"Lots",56,"Normal","Organised",48,"Medium",60,"Press",45,"Normal","win"
"1273",3063,"2012-03-04","2011/2012",8472,10261,1,1,840,819,899,873,54,"Balanced","Little",54,"Mixed","Organised",54,"Normal",68,"Lots",48,"Normal","Organised",52,"Medium",48,"Press",42,"Normal",67,"Fast","Little",62,"Mixed","Organised",44,"Normal",72,"Lots",59,"Normal","Organised",47,"Medium",53,"Press",60,"Normal","draw"
"1274",3066,"2012-03-04","2011/2012",10260,8586,3,1,862,895,909,943,44,"Balanced","Little",47,"Mixed","Organised",52,"Normal",63,"Normal",61,"Normal","Organised",43,"Medium",44,"Press",51,"Normal",46,"Balanced","Little",54,"Mixed","Organised",46,"Normal",60,"Normal",55,"Normal","Organised",40,"Medium",50,"Press",56,"Normal","lose"
"1275",22838,"2012-03-04","2011/2012",10205,8394,1,2,789,836,833,873,34,"Balanced","Little",23,"Short","Organised",53,"Normal",56,"Normal",57,"Normal","Organised",51,"Medium",46,"Press",61,"Normal",20,"Slow","Little",26,"Short","Organised",43,"Normal",57,"Normal",58,"Normal","Organised",51,"Medium",51,"Press",56,"Normal","win"
"1276",22840,"2012-03-04","2011/2012",10267,7878,1,0,774,842,810,897,48,"Balanced","Little",37,"Mixed","Organised",72,"Risky",76,"Lots",52,"Normal","Organised",49,"Medium",45,"Press",68,"Wide",20,"Slow","Little",35,"Mixed","Organised",38,"Normal",56,"Normal",55,"Normal","Organised",51,"Medium",38,"Press",59,"Normal","lose"
"1277",22845,"2012-03-04","2011/2012",8560,8315,0,2,838,792,896,855,42,"Balanced","Little",59,"Mixed","Organised",36,"Normal",78,"Lots",59,"Normal","Organised",37,"Medium",60,"Press",68,"Wide",24,"Slow","Little",36,"Mixed","Organised",60,"Normal",52,"Normal",59,"Normal","Organised",48,"Medium",53,"Press",70,"Wide","win"
"1278",22846,"2012-03-04","2011/2012",8558,8633,0,5,915,NA,951,869,45,"Balanced","Little",35,"Mixed","Free Form",71,"Risky",54,"Normal",73,"Lots","Free Form",49,"Medium",60,"Press",68,"Wide",46,"Balanced","Little",44,"Mixed","Organised",52,"Normal",60,"Normal",40,"Normal","Organised",37,"Medium",40,"Press",45,"Normal","win"
"1279",22843,"2012-03-05","2011/2012",8603,8581,1,3,797,799,824,830,53,"Balanced","Little",63,"Mixed","Organised",55,"Normal",61,"Normal",52,"Normal","Organised",47,"Medium",52,"Press",56,"Normal",55,"Balanced","Little",37,"Mixed","Organised",59,"Normal",43,"Normal",53,"Normal","Organised",58,"Medium",49,"Press",58,"Normal","win"
"1280",3070,"2012-03-10","2011/2012",9879,10252,0,1,816,835,863,862,67,"Fast","Little",58,"Mixed","Organised",44,"Normal",60,"Normal",56,"Normal","Organised",43,"Medium",50,"Press",52,"Normal",48,"Balanced","Little",45,"Mixed","Organised",38,"Normal",62,"Normal",54,"Normal","Organised",38,"Medium",38,"Press",62,"Normal","win"
"1281",3071,"2012-03-10","2011/2012",10172,8559,1,2,788,809,843,844,57,"Balanced","Little",56,"Mixed","Organised",45,"Normal",54,"Normal",54,"Normal","Organised",48,"Medium",48,"Press",58,"Normal",57,"Balanced","Little",58,"Mixed","Organised",60,"Normal",48,"Normal",48,"Normal","Organised",42,"Medium",51,"Press",44,"Normal","win"
"1282",3072,"2012-03-10","2011/2012",10194,8455,0,1,891,796,926,867,60,"Balanced","Little",45,"Mixed","Organised",55,"Normal",45,"Normal",45,"Normal","Organised",60,"Medium",62,"Press",46,"Normal",75,"Fast","Little",75,"Long","Organised",40,"Normal",72,"Lots",55,"Normal","Organised",50,"Medium",58,"Press",45,"Normal","win"
"1283",3073,"2012-03-10","2011/2012",8586,8668,0,1,835,890,870,921,56,"Balanced","Little",56,"Mixed","Organised",48,"Normal",57,"Normal",56,"Normal","Organised",50,"Medium",50,"Press",60,"Normal",44,"Balanced","Little",47,"Mixed","Organised",52,"Normal",63,"Normal",61,"Normal","Organised",43,"Medium",44,"Press",51,"Normal","win"
"1284",3076,"2012-03-10","2011/2012",8650,8472,0,1,806,856,858,896,67,"Fast","Little",62,"Mixed","Organised",44,"Normal",72,"Lots",59,"Normal","Organised",47,"Medium",53,"Press",60,"Normal",60,"Balanced","Little",60,"Mixed","Organised",48,"Normal",73,"Lots",53,"Normal","Organised",50,"Medium",48,"Press",62,"Normal","win"
"1285",3078,"2012-03-10","2011/2012",8655,8602,2,0,790,797,849,883,67,"Fast","Little",68,"Long","Organised",42,"Normal",68,"Lots",56,"Normal","Organised",48,"Medium",60,"Press",45,"Normal",57,"Balanced","Little",57,"Mixed","Organised",55,"Normal",45,"Normal",40,"Normal","Organised",42,"Medium",50,"Press",38,"Normal","lose"
"1286",22849,"2012-03-10","2011/2012",8581,9864,0,1,840,787,875,800,41,"Balanced","Little",36,"Mixed","Organised",72,"Risky",69,"Lots",50,"Normal","Organised",64,"Medium",58,"Press",42,"Normal",53,"Balanced","Little",63,"Mixed","Organised",55,"Normal",61,"Normal",52,"Normal","Organised",47,"Medium",52,"Press",56,"Normal","win"
"1287",22850,"2012-03-10","2011/2012",8302,9869,0,1,NA,840,NA,873,51,"Balanced","Little",43,"Mixed","Organised",68,"Risky",61,"Normal",44,"Normal","Organised",36,"Medium",60,"Press",39,"Normal",61,"Balanced","Little",65,"Mixed","Organised",53,"Normal",57,"Normal",38,"Normal","Organised",38,"Medium",49,"Press",55,"Normal","win"
"1288",22851,"2012-03-10","2011/2012",8394,8560,0,3,799,773,837,831,24,"Slow","Little",36,"Mixed","Organised",60,"Normal",52,"Normal",59,"Normal","Organised",48,"Medium",53,"Press",70,"Wide",34,"Balanced","Little",23,"Short","Organised",53,"Normal",56,"Normal",57,"Normal","Organised",51,"Medium",46,"Press",61,"Normal","win"
"1289",22852,"2012-03-10","2011/2012",8633,8603,3,2,791,939,827,963,55,"Balanced","Little",37,"Mixed","Organised",59,"Normal",43,"Normal",53,"Normal","Organised",58,"Medium",49,"Press",58,"Normal",45,"Balanced","Little",35,"Mixed","Free Form",71,"Risky",54,"Normal",73,"Lots","Free Form",49,"Medium",60,"Press",68,"Wide","lose"
"1290",3074,"2012-03-11","2011/2012",8659,10260,0,2,879,804,932,850,46,"Balanced","Little",54,"Mixed","Organised",46,"Normal",60,"Normal",55,"Normal","Organised",40,"Medium",50,"Press",56,"Normal",48,"Balanced","Little",48,"Mixed","Organised",45,"Normal",60,"Normal",54,"Normal","Organised",38,"Medium",38,"Press",52,"Normal","win"
"1291",3075,"2012-03-11","2011/2012",8528,9850,1,1,770,786,804,851,63,"Balanced","Little",61,"Mixed","Organised",42,"Normal",76,"Lots",62,"Normal","Organised",40,"Medium",50,"Press",42,"Normal",38,"Balanced","Little",38,"Mixed","Organised",54,"Normal",42,"Normal",42,"Normal","Organised",40,"Medium",42,"Press",44,"Normal","draw"
"1292",3077,"2012-03-11","2011/2012",8456,10003,0,1,797,881,879,936,26,"Slow","Little",24,"Short","Organised",62,"Normal",39,"Normal",57,"Normal","Free Form",48,"Medium",58,"Press",60,"Normal",45,"Balanced","Little",55,"Mixed","Organised",40,"Normal",38,"Normal",48,"Normal","Free Form",50,"Medium",60,"Press",54,"Normal","win"
"1293",22848,"2012-03-11","2011/2012",8315,8371,1,2,796,815,814,855,34,"Balanced","Little",52,"Mixed","Organised",55,"Normal",59,"Normal",54,"Normal","Organised",47,"Medium",52,"Press",69,"Wide",42,"Balanced","Little",59,"Mixed","Organised",36,"Normal",78,"Lots",59,"Normal","Organised",37,"Medium",60,"Press",68,"Wide","win"
"1294",22853,"2012-03-11","2011/2012",7878,9906,0,2,833,NA,911,799,47,"Balanced","Little",51,"Mixed","Organised",67,"Risky",63,"Normal",54,"Normal","Organised",52,"Medium",37,"Press",55,"Normal",48,"Balanced","Little",37,"Mixed","Organised",72,"Risky",76,"Lots",52,"Normal","Organised",49,"Medium",45,"Press",68,"Wide","win"
"1295",22855,"2012-03-11","2011/2012",8370,8558,1,5,794,775,846,822,46,"Balanced","Little",44,"Mixed","Organised",52,"Normal",60,"Normal",40,"Normal","Organised",37,"Medium",40,"Press",45,"Normal",41,"Balanced","Little",44,"Mixed","Organised",44,"Normal",44,"Normal",47,"Normal","Organised",63,"Medium",51,"Press",59,"Normal","win"
"1296",22856,"2012-03-11","2011/2012",8661,10267,2,2,845,795,899,845,20,"Slow","Little",35,"Mixed","Organised",38,"Normal",56,"Normal",55,"Normal","Organised",51,"Medium",38,"Press",59,"Normal",58,"Balanced","Little",57,"Mixed","Organised",53,"Normal",57,"Normal",53,"Normal","Organised",59,"Medium",41,"Press",56,"Normal","draw"
"1297",22857,"2012-03-11","2011/2012",8634,8696,2,0,778,957,817,985,43,"Balanced","Little",44,"Mixed","Organised",61,"Normal",71,"Lots",50,"Normal","Organised",50,"Medium",50,"Press",68,"Wide",24,"Slow","Little",25,"Short","Free Form",37,"Normal",24,"Little",54,"Normal","Free Form",66,"Medium",63,"Press",66,"Normal","lose"
"1298",3069,"2012-03-12","2011/2012",10261,9825,1,2,863,833,923,891,25,"Slow","Little",32,"Short","Organised",41,"Normal",34,"Normal",30,"Little","Free Form",57,"Medium",57,"Press",52,"Normal",54,"Balanced","Little",54,"Mixed","Organised",54,"Normal",68,"Lots",48,"Normal","Organised",52,"Medium",48,"Press",42,"Normal","win"
"1299",22854,"2012-03-12","2011/2012",8305,10205,2,1,834,814,NA,846,20,"Slow","Little",26,"Short","Organised",43,"Normal",57,"Normal",58,"Normal","Organised",51,"Medium",51,"Press",56,"Normal",25,"Slow","Little",40,"Mixed","Organised",58,"Normal",42,"Normal",52,"Normal","Organised",49,"Medium",45,"Press",47,"Normal","lose"
"1300",3051,"2012-03-13","2011/2012",8668,8650,0,3,869,845,918,885,60,"Balanced","Little",60,"Mixed","Organised",48,"Normal",73,"Lots",53,"Normal","Organised",50,"Medium",48,"Press",62,"Normal",56,"Balanced","Little",56,"Mixed","Organised",48,"Normal",57,"Normal",56,"Normal","Organised",50,"Medium",50,"Press",60,"Normal","win"
"1301",3082,"2012-03-17","2011/2012",10003,9879,3,0,832,792,866,862,48,"Balanced","Little",45,"Mixed","Organised",38,"Normal",62,"Normal",54,"Normal","Organised",38,"Medium",38,"Press",62,"Normal",26,"Slow","Little",24,"Short","Organised",62,"Normal",39,"Normal",57,"Normal","Free Form",48,"Medium",58,"Press",60,"Normal","lose"
"1302",3087,"2012-03-17","2011/2012",8659,8528,1,1,788,796,841,841,38,"Balanced","Little",38,"Mixed","Organised",54,"Normal",42,"Normal",42,"Normal","Organised",40,"Medium",42,"Press",44,"Normal",48,"Balanced","Little",48,"Mixed","Organised",45,"Normal",60,"Normal",54,"Normal","Organised",38,"Medium",38,"Press",52,"Normal","draw"
"1303",22858,"2012-03-17","2011/2012",8560,8305,0,1,809,791,843,858,25,"Slow","Little",40,"Mixed","Organised",58,"Normal",42,"Normal",52,"Normal","Organised",49,"Medium",45,"Press",47,"Normal",24,"Slow","Little",36,"Mixed","Organised",60,"Normal",52,"Normal",59,"Normal","Organised",48,"Medium",53,"Press",70,"Wide","win"
"1304",22864,"2012-03-17","2011/2012",8634,8302,2,0,836,956,867,986,61,"Balanced","Little",65,"Mixed","Organised",53,"Normal",57,"Normal",38,"Normal","Organised",38,"Medium",49,"Press",55,"Normal",24,"Slow","Little",25,"Short","Free Form",37,"Normal",24,"Little",54,"Normal","Free Form",66,"Medium",63,"Press",66,"Normal","lose"
"1305",22865,"2012-03-17","2011/2012",8371,8394,1,1,783,793,831,813,34,"Balanced","Little",23,"Short","Organised",53,"Normal",56,"Normal",57,"Normal","Organised",51,"Medium",46,"Press",61,"Normal",34,"Balanced","Little",52,"Mixed","Organised",55,"Normal",59,"Normal",54,"Normal","Organised",47,"Medium",52,"Press",69,"Wide","draw"
"1306",22866,"2012-03-17","2011/2012",8603,8370,0,3,782,795,831,818,41,"Balanced","Little",44,"Mixed","Organised",44,"Normal",44,"Normal",47,"Normal","Organised",63,"Medium",51,"Press",59,"Normal",55,"Balanced","Little",37,"Mixed","Organised",59,"Normal",43,"Normal",53,"Normal","Organised",58,"Medium",49,"Press",58,"Normal","win"
"1307",22867,"2012-03-17","2011/2012",9869,7878,1,2,788,NA,814,NA,48,"Balanced","Little",37,"Mixed","Organised",72,"Risky",76,"Lots",52,"Normal","Organised",49,"Medium",45,"Press",68,"Wide",51,"Balanced","Little",43,"Mixed","Organised",68,"Risky",61,"Normal",44,"Normal","Organised",36,"Medium",60,"Press",39,"Normal","win"
"1308",3084,"2012-03-18","2011/2012",9850,10261,0,1,834,758,885,811,54,"Balanced","Little",54,"Mixed","Organised",54,"Normal",68,"Lots",48,"Normal","Organised",52,"Medium",48,"Press",42,"Normal",63,"Balanced","Little",61,"Mixed","Organised",42,"Normal",76,"Lots",62,"Normal","Organised",40,"Medium",50,"Press",42,"Normal","win"
"1309",3088,"2012-03-18","2011/2012",10260,8602,5,0,783,863,844,915,67,"Fast","Little",68,"Long","Organised",42,"Normal",68,"Lots",56,"Normal","Organised",48,"Medium",60,"Press",45,"Normal",46,"Balanced","Little",54,"Mixed","Organised",46,"Normal",60,"Normal",55,"Normal","Organised",40,"Medium",50,"Press",56,"Normal","lose"
"1310",22860,"2012-03-18","2011/2012",9906,8661,1,2,801,819,849,901,58,"Balanced","Little",57,"Mixed","Organised",53,"Normal",57,"Normal",53,"Normal","Organised",59,"Medium",41,"Press",56,"Normal",47,"Balanced","Little",51,"Mixed","Organised",67,"Risky",63,"Normal",54,"Normal","Organised",52,"Medium",37,"Press",55,"Normal","win"
"1311",22861,"2012-03-18","2011/2012",10205,8581,0,1,797,NA,822,NA,53,"Balanced","Little",63,"Mixed","Organised",55,"Normal",61,"Normal",52,"Normal","Organised",47,"Medium",52,"Press",56,"Normal",20,"Slow","Little",26,"Short","Organised",43,"Normal",57,"Normal",58,"Normal","Organised",51,"Medium",51,"Press",56,"Normal","win"
"1312",22862,"2012-03-18","2011/2012",10267,8315,3,0,825,828,881,891,42,"Balanced","Little",59,"Mixed","Organised",36,"Normal",78,"Lots",59,"Normal","Organised",37,"Medium",60,"Press",68,"Wide",20,"Slow","Little",35,"Mixed","Organised",38,"Normal",56,"Normal",55,"Normal","Organised",51,"Medium",38,"Press",59,"Normal","lose"
"1313",22863,"2012-03-18","2011/2012",9864,8633,1,1,920,846,960,875,45,"Balanced","Little",35,"Mixed","Free Form",71,"Risky",54,"Normal",73,"Lots","Free Form",49,"Medium",60,"Press",68,"Wide",41,"Balanced","Little",36,"Mixed","Organised",72,"Risky",69,"Lots",50,"Normal","Organised",64,"Medium",58,"Press",42,"Normal","draw"
