team.home,away.team,H_buildUpPlaySpeedClass,H_buildUpPlayDribblingClass,H_buildUpPlayPassingClass,H_buildUpPlayPositioningClass,H_chanceCreationPassingClass,H_chanceCreationCrossingClass,H_chanceCreationShootingClass,H_chanceCreationPositioningClass,H_defencePressureClass,H_defenceAggressionClass,H_defenceTeamWidthClass,A_buildUpPlaySpeedClass,A_buildUpPlayDribblingClass,A_buildUpPlayPassingClass,A_buildUpPlayPositioningClass,A_chanceCreationPassingClass,A_chanceCreationCrossingClass,A_chanceCreationShootingClass,A_chanceCreationPositioningClass,A_defencePressureClass,A_defenceAggressionClass,A_defenceTeamWidthClass,result
28,32,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
33,16,2,1,1,2,1,2,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,3
2,22,2,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
4,19,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,3
6,1,1,1,2,2,1,3,3,2,3,3,2,3,1,3,2,1,3,1,1,3,3,2,1
13,30,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
26,20,2,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,2
1,4,3,1,3,2,1,3,1,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
17,13,1,1,2,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
20,6,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
22,33,1,1,2,2,1,3,3,2,3,3,2,2,1,1,2,1,2,3,2,3,3,2,3
25,26,2,1,1,2,1,2,3,2,3,3,2,2,1,2,2,1,2,3,2,3,3,2,3
30,27,1,1,2,2,1,3,3,2,3,3,2,3,1,3,2,1,3,3,1,3,3,2,3
32,12,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
10,18,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
19,2,1,1,2,2,1,2,3,2,3,3,2,2,1,2,2,1,3,3,2,3,3,2,2
16,28,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
4,22,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
6,32,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
12,10,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
13,25,1,1,2,2,1,3,3,2,3,3,2,2,1,1,2,1,2,3,2,3,3,2,2
18,16,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,2
26,1,2,1,2,2,1,2,3,2,3,3,2,3,1,3,2,1,3,1,1,3,3,2,3
27,20,3,1,3,2,1,3,3,1,3,3,2,1,1,2,2,1,2,3,2,3,3,2,3
28,19,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,2
2,17,2,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,1,3,3,2,3
33,30,2,1,1,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
10,6,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
17,4,1,1,2,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
19,33,1,1,2,2,1,2,3,2,3,3,2,2,1,1,2,1,2,3,2,3,3,2,1
22,13,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
30,26,1,1,2,2,1,3,3,2,3,3,2,2,1,2,2,1,2,3,2,3,3,2,2
32,2,1,1,2,2,1,3,3,2,3,3,2,2,1,2,2,1,3,3,2,3,3,2,1
1,28,3,1,3,2,1,3,1,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
20,18,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
25,27,2,1,1,2,1,2,3,2,3,3,2,3,1,3,2,1,3,3,1,3,3,2,2
4,2,1,1,2,2,1,3,3,2,3,3,2,2,1,2,2,1,3,3,2,3,3,2,1
16,1,1,1,2,2,1,2,3,2,3,3,2,3,1,3,2,1,3,1,1,3,3,2,3
17,6,1,1,2,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
22,12,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
25,20,2,1,1,2,1,2,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,2
30,10,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
32,27,1,1,2,2,1,3,3,2,3,3,2,3,1,3,2,1,3,3,1,3,3,2,3
13,33,1,1,2,2,1,3,3,2,3,3,2,2,1,1,2,1,2,3,2,3,3,2,2
19,26,1,1,2,2,1,2,3,2,3,3,2,2,1,2,2,1,2,3,2,3,3,2,1
28,18,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
2,13,2,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
6,22,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
10,25,1,1,2,2,1,3,3,2,3,3,2,2,1,1,2,1,2,3,2,3,3,2,2
12,28,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
26,16,2,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,2
33,4,2,1,1,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
18,30,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
20,32,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
27,17,3,1,3,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,1,3,3,2,2
1,19,3,1,3,2,1,3,1,1,3,3,2,1,1,2,2,1,2,3,2,3,3,2,2
16,12,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
13,27,1,1,2,2,1,3,3,2,3,3,2,3,1,3,2,1,3,3,1,3,3,2,3
32,30,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
19,20,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,2
33,18,2,1,1,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
4,26,1,1,2,2,1,3,3,2,3,3,2,2,1,2,2,1,2,3,2,3,3,2,2
12,1,1,1,2,2,1,3,3,2,3,3,2,3,1,3,2,1,3,1,1,3,3,2,3
17,10,1,1,2,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
22,16,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,2
28,25,1,1,2,2,1,3,3,2,3,3,2,2,1,1,2,1,2,3,2,3,3,2,1
1,2,3,1,3,2,1,3,1,1,3,3,2,2,1,2,2,1,3,3,2,3,3,2,2
6,4,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
10,28,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
16,32,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
20,33,1,1,2,2,1,2,3,2,3,3,2,2,1,1,2,1,2,3,2,3,3,2,2
25,17,2,1,1,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,1,3,3,2,1
26,22,2,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
27,12,3,1,3,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
30,19,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,3
18,13,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
2,10,2,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
12,30,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
13,20,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,2
17,26,1,1,2,2,1,3,3,1,3,3,2,2,1,2,2,1,2,3,2,3,3,2,1
22,1,1,1,2,2,1,3,3,2,3,3,2,3,1,3,2,1,3,1,1,3,3,2,2
32,25,1,1,2,2,1,3,3,2,3,3,2,2,1,1,2,1,2,3,2,3,3,2,2
33,6,2,1,1,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
19,16,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,2
28,27,1,1,2,2,1,3,3,2,3,3,2,3,1,3,2,1,3,3,1,3,3,2,2
4,18,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
27,19,3,1,3,2,1,3,3,1,3,3,2,1,1,2,2,1,2,3,2,3,3,2,3
6,13,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
10,32,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
16,2,1,1,2,2,1,2,3,2,3,3,2,2,1,2,2,1,3,3,2,3,3,2,1
20,12,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
25,33,2,1,1,2,1,2,3,2,3,3,2,2,1,1,2,1,2,3,2,3,3,2,2
26,28,2,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
30,4,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
1,17,3,1,3,2,1,3,1,1,3,3,2,1,1,2,2,1,3,3,1,3,3,2,2
18,22,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
2,25,2,1,2,2,1,3,3,2,3,3,2,2,1,1,2,1,2,3,2,3,3,2,1
12,26,1,1,2,2,1,3,3,2,3,3,2,2,1,2,2,1,2,3,2,3,3,2,2
13,10,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
19,6,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
28,20,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,3
4,16,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,3
17,30,1,1,2,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
22,27,1,1,2,2,1,3,3,2,3,3,2,3,1,3,2,1,3,3,1,3,3,2,2
32,18,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
33,1,2,1,1,2,1,2,3,2,3,3,2,3,1,3,2,1,3,1,1,3,3,2,3
20,17,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,1,3,3,2,3
26,33,2,1,2,2,1,2,3,2,3,3,2,2,1,1,2,1,2,3,2,3,3,2,1
27,4,3,1,3,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
30,22,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
18,2,1,1,2,2,1,3,3,2,3,3,2,2,1,2,2,1,3,3,2,3,3,2,2
1,32,3,1,3,2,1,3,1,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
1,10,3,1,3,2,1,3,1,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
2,26,2,1,2,2,1,3,3,2,3,3,2,2,1,2,2,1,2,3,2,3,3,2,1
4,20,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,2
6,27,1,1,2,2,1,3,3,2,3,3,2,3,1,3,2,1,3,3,1,3,3,2,1
13,32,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
19,25,1,1,2,2,1,2,3,2,3,3,2,2,1,1,2,1,2,3,2,3,3,2,2
22,28,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
16,30,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
18,12,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
33,17,2,1,1,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,1,3,3,2,3
2,6,2,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
12,13,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
20,16,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,3
25,1,2,1,1,2,1,2,3,2,3,3,2,3,1,3,2,1,3,1,1,3,3,2,1
26,6,2,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
27,33,3,1,3,2,1,3,3,1,3,3,2,2,1,1,2,1,2,3,2,3,3,2,1
30,2,1,1,2,2,1,3,3,2,3,3,2,2,1,2,2,1,3,3,2,3,3,2,1
32,19,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,2
10,22,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
28,4,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
17,18,1,1,2,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
16,13,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
25,12,2,1,1,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
6,28,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
10,19,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,3
1,20,3,1,3,2,1,3,1,1,3,3,2,1,1,2,2,1,2,3,2,3,3,2,1
2,28,2,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
6,30,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
13,26,1,1,2,2,1,3,3,2,3,3,2,2,1,2,2,1,2,3,2,3,3,2,2
18,27,1,1,2,2,1,3,3,2,3,3,2,3,1,3,2,1,3,3,1,3,3,2,2
19,17,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,1,3,3,2,3
22,25,1,1,2,2,1,3,3,2,3,3,2,2,1,1,2,1,2,3,2,3,3,2,2
33,12,2,1,1,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
4,32,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
16,10,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
10,4,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
12,19,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,2
17,22,1,1,2,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
20,2,1,1,2,2,1,2,3,2,3,3,2,2,1,2,2,1,3,3,2,3,3,2,2
25,6,2,1,1,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
26,18,2,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
27,16,3,1,3,2,1,3,3,1,3,3,2,1,1,2,2,1,2,3,2,3,3,2,2
28,13,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
30,1,1,1,2,2,1,3,3,2,3,3,2,3,1,3,2,1,3,1,1,3,3,2,3
32,33,1,1,2,2,1,3,3,2,3,3,2,2,1,1,2,1,2,3,2,3,3,2,2
1,26,3,1,3,2,1,3,1,1,3,3,2,2,1,2,2,1,2,3,2,3,3,2,1
13,20,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,2
19,28,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
22,27,1,1,2,2,1,3,3,2,3,3,2,3,1,3,2,1,3,3,1,3,3,2,3
23,25,1,1,2,2,1,3,3,2,3,3,2,2,1,1,2,1,2,3,2,3,3,2,1
30,16,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,2
31,2,1,1,2,2,1,3,3,2,1,3,2,2,1,2,2,1,3,3,2,3,3,2,2
17,24,1,1,2,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
32,10,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
12,18,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
10,23,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
2,12,2,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
10,19,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,2
18,13,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
20,22,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
24,32,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
27,31,3,1,3,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,1,3,2,2
28,30,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
16,17,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,1,3,3,2,1
25,1,2,1,1,2,1,2,3,2,3,3,2,3,1,3,2,1,3,1,1,3,3,2,1
17,22,1,1,2,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
27,26,3,1,3,2,1,3,3,1,3,3,2,2,1,2,2,1,2,3,2,3,3,2,1
28,20,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,1
30,12,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
31,13,1,1,2,2,1,3,3,2,1,3,2,1,1,2,2,1,3,3,2,3,3,2,2
32,25,1,1,2,2,1,3,3,2,3,3,2,2,1,1,2,1,2,3,2,3,3,2,1
16,1,1,1,2,2,1,2,3,2,3,3,2,3,1,3,2,1,3,1,1,3,3,2,3
19,2,1,1,2,2,1,2,3,2,3,3,2,2,1,2,2,1,3,3,2,3,3,2,1
24,18,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
1,24,3,1,3,2,1,3,1,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
2,27,2,1,2,2,1,3,3,2,3,3,2,3,1,3,2,1,3,3,1,3,3,2,2
13,30,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
18,32,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
20,31,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,1,3,2,1
22,10,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
25,17,2,1,1,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,1,3,3,2,1
26,16,2,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,1
23,28,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
12,19,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,1
10,25,1,1,2,2,1,3,3,2,3,3,2,2,1,1,2,1,2,3,2,3,3,2,2
24,2,1,1,2,2,1,3,3,2,3,3,2,2,1,2,2,1,3,3,2,3,3,2,2
27,12,3,1,3,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
30,23,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
31,26,1,1,2,2,1,3,3,2,1,3,2,2,1,2,2,1,2,3,2,3,3,2,1
32,13,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
16,18,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
17,1,1,1,2,2,1,3,3,1,3,3,2,3,1,3,2,1,3,1,1,3,3,2,1
19,20,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,2
28,22,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
1,10,3,1,3,2,1,3,1,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
12,24,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
13,17,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,1,3,3,2,3
18,28,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
20,16,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,3
23,19,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,1
25,27,2,1,1,2,1,2,3,2,3,3,2,3,1,3,2,1,3,3,1,3,3,2,2
26,32,2,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
2,30,2,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
22,31,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,1,3,2,3
10,20,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,2
17,26,1,1,2,2,1,3,3,1,3,3,2,2,1,2,2,1,2,3,2,3,3,2,2
27,23,3,1,3,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
30,22,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
31,1,1,1,2,2,1,3,3,2,1,3,2,3,1,3,2,1,3,1,1,3,3,2,3
32,12,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
16,25,1,1,2,2,1,2,3,2,3,3,2,2,1,1,2,1,2,3,2,3,3,2,1
19,18,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
24,13,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
28,2,1,1,2,2,1,3,3,2,3,3,2,2,1,2,2,1,3,3,2,3,3,2,2
13,2,1,1,2,2,1,3,3,2,3,3,2,2,1,2,2,1,3,3,2,3,3,2,2
16,23,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
18,25,1,1,2,2,1,3,3,2,3,3,2,2,1,1,2,1,2,3,2,3,3,2,2
20,1,1,1,2,2,1,2,3,2,3,3,2,3,1,3,2,1,3,1,1,3,3,2,2
27,32,3,1,3,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
28,10,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
30,17,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,1,3,3,2,3
31,24,1,1,2,2,1,3,3,2,1,3,2,1,1,2,2,1,3,3,2,3,3,2,2
22,12,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
26,19,2,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,1
1,22,3,1,3,2,1,3,1,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
2,20,2,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,1
17,27,1,1,2,2,1,3,3,1,3,3,2,3,1,3,2,1,3,3,1,3,3,2,2
23,13,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
25,26,2,1,1,2,1,2,3,2,3,3,2,2,1,2,2,1,2,3,2,3,3,2,1
32,31,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,1,3,2,2
10,18,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
12,16,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,1
19,30,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
24,28,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
13,12,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
18,1,1,1,2,2,1,3,3,2,3,3,2,3,1,3,2,1,3,1,1,3,3,2,2
20,25,1,1,2,2,1,2,3,2,3,3,2,2,1,1,2,1,2,3,2,3,3,2,2
26,2,2,1,2,2,1,2,3,2,3,3,2,2,1,2,2,1,3,3,2,3,3,2,3
27,10,3,1,3,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
28,32,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
31,17,1,1,2,2,1,3,3,2,1,3,2,1,1,2,2,1,3,3,1,3,3,2,1
16,19,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,1
22,23,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
30,24,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
1,13,3,1,3,2,1,3,1,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,1
2,18,2,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
12,26,1,1,2,2,1,3,3,2,3,3,2,2,1,2,2,1,2,3,2,3,3,2,2
23,20,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,1
24,27,1,1,2,2,1,3,3,2,3,3,2,3,1,3,2,1,3,3,1,3,3,2,1
25,22,2,1,1,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
32,30,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
10,16,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,2,3,2,3,3,2,1
17,28,1,1,2,2,1,3,3,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
19,31,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,1,3,2,3
1,28,3,1,3,2,1,3,1,1,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
16,32,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
17,2,1,1,2,2,1,3,3,1,3,3,2,2,1,2,2,1,3,3,2,3,3,2,2
19,27,1,1,2,2,1,2,3,2,3,3,2,3,1,3,2,1,3,3,1,3,3,2,3
20,18,1,1,2,2,1,2,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
22,24,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,3
23,12,1,1,2,2,1,3,3,2,3,3,2,1,1,2,2,1,3,3,2,3,3,2,2
